id,root
8597,1
8598,7
8599,3
8600,4
8601,3
8602,5
8603,1
8604,10
8605,16
8606,5
8607,6
8608,28
8609,27
8610,7
8611,8
8612,6
8613,1
8614,3
8615,14
8616,5
8617,6
8618,1
8619,1
8620,18
8621,17
8622,3
8623,20
8624,8
8625,18
8626,10
8627,10
8628,3
8629,23
8630,12
8631,20
8632,6
8633,2
8634,10
8635,11
8636,5
8637,15
8638,4
8639,4
8640,8
8641,4
8642,6
8643,17
8644,7
8645,3
8646,8
8647,7
8648,15
8649,10
8650,21
8651,10
8652,13
8653,10
8654,3
8655,10
8656,3
8657,13
8658,4
8659,19
8660,21
8661,1
8662,5
8663,5
8664,18
8665,7
8666,20
8667,6
8668,1
8669,5
8670,7
8671,7
8672,3
8673,4
8674,6
8675,10
8676,7
8677,13
8678,6
8679,14
8680,20
8681,19
8682,10
8683,3
8684,15
8685,11
8686,15
8687,8
8688,18
8689,21
8690,6
8691,2
8692,29
8693,6
8694,9
8695,17
8696,14
8697,5
8698,7
8699,1
8700,5
8701,14
8702,4
8703,8
8704,14
8705,6
8706,5
8707,10
8708,18
8709,12
8710,4
8711,3
8712,17
8713,4
8714,10
8715,16
8716,18
8717,21
8718,11
8719,2
8720,20
8721,1
8722,4
8723,2
8724,4
8725,11
8726,13
8727,22
8728,11
8729,17
8730,31
8731,2
8732,9
8733,4
8734,7
8735,19
8736,13
8737,12
8738,10
8739,9
8740,16
8741,2
8742,4
8743,15
8744,1
8745,17
8746,2
8747,3
8748,4
8749,14
8750,14
8751,15
8752,11
8753,5
8754,3
8755,10
8756,8
8757,10
8758,15
8759,1
8760,8
8761,12
8762,17
8763,3
8764,16
8765,8
8766,6
8767,6
8768,17
8769,5
8770,8
8771,12
8772,5
8773,5
8774,7
8775,9
8776,1
8777,7
8778,17
8779,9
8780,1
8781,15
8782,2
8783,9
8784,13
8785,20
8786,19
8787,1
8788,13
8789,6
8790,20
8791,2
8792,12
8793,5
8794,7
8795,11
8796,12
8797,20
8798,9
8799,7
8800,1
8801,12
8802,2
8803,2
8804,17
8805,10
8806,5
8807,14
8808,14
8809,31
8810,6
8811,12
8812,4
8813,4
8814,2
8815,5
8816,8
8817,9
8818,13
8819,2
8820,2
8821,14
8822,8
8823,6
8824,5
8825,13
8826,20
8827,4
8828,12
8829,3
8830,6
8831,6
8832,11
8833,12
8834,1
8835,15
8836,15
8837,7
8838,2
8839,17
8840,2
8841,12
8842,7
8843,8
8844,13
8845,2
8846,2
8847,7
8848,24
8849,12
8850,2
8851,2
8852,15
8853,15
8854,11
8855,5
8856,14
8857,11
8858,6
8859,4
8860,10
8861,11
8862,10
8863,17
8864,2
8865,4
8866,7
8867,3
8868,3
8869,12
8870,3
8871,11
8872,6
8873,6
8874,9
8875,13
8876,5
8877,1
8878,6
8879,3
8880,26
8881,4
8882,13
8883,19
8884,11
8885,6
8886,13
8887,11
8888,19
8889,13
8890,9
8891,4
8892,9
8893,13
8894,4
8895,6
8896,3
8897,16
8898,12
8899,16
8900,10
8901,9
8902,8
8903,7
8904,9
8905,3
8906,17
8907,15
8908,18
8909,4
8910,6
8911,8
8912,38
8913,28
8914,10
8915,1
8916,12
8917,3
8918,18
8919,2
8920,7
8921,15
8922,5
8923,22
8924,4
8925,7
8926,3
8927,4
8928,16
8929,9
8930,18
8931,4
8932,13
8933,5
8934,11
8935,17
8936,10
8937,1
8938,28
8939,3
8940,18
8941,11
8942,12
8943,11
8944,14
8945,3
8946,8
8947,11
8948,25
8949,12
8950,34
8951,9
8952,26
8953,3
8954,11
8955,24
8956,14
8957,5
8958,13
8959,7
8960,19
8961,6
8962,16
8963,13
8964,7
8965,12
8966,1
8967,7
8968,33
8969,26
8970,10
8971,8
8972,13
8973,7
8974,1
8975,8
8976,14
8977,13
8978,27
8979,11
8980,2
8981,4
8982,9
8983,15
8984,3
8985,12
8986,3
8987,15
8988,3
8989,1
8990,12
8991,21
8992,10
8993,16
8994,16
8995,15
8996,2
8997,27
8998,5
8999,14
9000,5
9001,27
9002,16
9003,4
9004,3
9005,6
9006,10
9007,11
9008,9
9009,3
9010,7
9011,19
9012,6
9013,3
9014,2
9015,9
9016,2
9017,1
9018,2
9019,10
9020,5
9021,1
9022,15
9023,5
9024,12
9025,15
9026,10
9027,14
9028,2
9029,1
9030,2
9031,6
9032,24
9033,9
9034,19
9035,10
9036,4
9037,1
9038,17
9039,13
9040,4
9041,6
9042,8
9043,8
9044,15
9045,12
9046,1
9047,4
9048,20
9049,3
9050,3
9051,4
9052,5
9053,11
9054,4
9055,16
9056,13
9057,9
9058,3
9059,13
9060,15
9061,9
9062,11
9063,16
9064,7
9065,10
9066,16
9067,1
9068,12
9069,19
9070,4
9071,16
9072,9
9073,9
9074,18
9075,5
9076,11
9077,24
9078,7
9079,6
9080,17
9081,16
9082,1
9083,4
9084,30
9085,11
9086,8
9087,4
9088,2
9089,5
9090,8
9091,1
9092,9
9093,9
9094,17
9095,3
9096,7
9097,8
9098,13
9099,4
9100,8
9101,4
9102,11
9103,1
9104,9
9105,2
9106,9
9107,11
9108,8
9109,12
9110,26
9111,11
9112,3
9113,3
9114,13
9115,18
9116,10
9117,4
9118,15
9119,1
9120,1
9121,11
9122,8
9123,9
9124,41
9125,8
9126,23
9127,1
9128,3
9129,1
9130,7
9131,9
9132,17
9133,14
9134,3
9135,14
9136,11
9137,15
9138,9
9139,8
9140,14
9141,21
9142,21
9143,2
9144,17
9145,14
9146,15
9147,3
9148,7
9149,3
9150,7
9151,7
9152,9
9153,11
9154,13
9155,2
9156,7
9157,3
9158,5
9159,2
9160,15
9161,15
9162,1
9163,4
9164,9
9165,3
9166,10
9167,18
9168,4
9169,16
9170,19
9171,4
9172,21
9173,15
9174,2
9175,22
9176,12
9177,15
9178,8
9179,5
9180,27
9181,10
9182,1
9183,7
9184,4
9185,39
9186,21
9187,13
9188,2
9189,17
9190,17
9191,12
9192,9
9193,24
9194,6
9195,4
9196,11
9197,11
9198,6
9199,5
9200,5
9201,8
9202,2
9203,17
9204,20
9205,13
9206,21
9207,3
9208,15
9209,10
9210,2
9211,18
9212,9
9213,13
9214,19
9215,12
9216,7
9217,3
9218,20
9219,4
9220,3
9221,22
9222,19
9223,23
9224,23
9225,35
9226,6
9227,2
9228,1
9229,6
9230,2
9231,6
9232,5
9233,2
9234,16
9235,14
9236,4
9237,8
9238,6
9239,9
9240,23
9241,3
9242,5
9243,12
9244,16
9245,24
9246,17
9247,21
9248,5
9249,9
9250,9
9251,6
9252,12
9253,9
9254,2
9255,12
9256,3
9257,16
9258,5
9259,15
9260,6
9261,19
9262,21
9263,3
9264,2
9265,11
9266,37
9267,2
9268,14
9269,8
9270,5
9271,17
9272,7
9273,11
9274,14
9275,4
9276,18
9277,3
9278,13
9279,10
9280,14
9281,15
9282,8
9283,9
9284,3
9285,17
9286,3
9287,11
9288,5
9289,7
9290,4
9291,10
9292,6
9293,4
9294,3
9295,2
9296,12
9297,5
9298,11
9299,37
9300,2
9301,5
9302,7
9303,1
9304,30
9305,7
9306,3
9307,6
9308,33
9309,18
9310,10
9311,12
9312,6
9313,21
9314,20
9315,14
9316,3
9317,13
9318,12
9319,4
9320,4
9321,14
9322,5
9323,11
9324,1
9325,11
9326,8
9327,27
9328,9
9329,9
9330,6
9331,8
9332,12
9333,8
9334,12
9335,7
9336,7
9337,19
9338,5
9339,6
9340,23
9341,4
9342,2
9343,4
9344,8
9345,2
9346,2
9347,11
9348,15
9349,29
9350,10
9351,2
9352,1
9353,20
9354,1
9355,6
9356,3
9357,7
9358,2
9359,7
9360,5
9361,18
9362,2
9363,13
9364,7
9365,20
9366,12
9367,9
9368,5
9369,2
9370,10
9371,5
9372,13
9373,10
9374,3
9375,11
9376,8
9377,3
9378,27
9379,10
9380,1
9381,17
9382,35
9383,9
9384,7
9385,11
9386,6
9387,3
9388,8
9389,23
9390,7
9391,7
9392,1
9393,15
9394,6
9395,10
9396,11
9397,23
9398,4
9399,20
9400,12
9401,11
9402,19
9403,8
9404,6
9405,11
9406,12
9407,17
9408,6
9409,7
9410,2
9411,12
9412,7
9413,11
9414,8
9415,3
9416,7
9417,11
9418,6
9419,5
9420,25
9421,9
9422,21
9423,9
9424,11
9425,1
9426,6
9427,15
9428,4
9429,12
9430,25
9431,10
9432,5
9433,4
9434,9
9435,15
9436,13
9437,10
9438,9
9439,6
9440,10
9441,13
9442,7
9443,11
9444,12
9445,4
9446,10
9447,8
9448,2
9449,10
9450,26
9451,15
9452,11
9453,29
9454,12
9455,21
9456,20
9457,1
9458,12
9459,11
9460,7
9461,14
9462,12
9463,21
9464,23
9465,11
9466,8
9467,11
9468,6
9469,6
9470,11
9471,17
9472,12
9473,20
9474,2
9475,16
9476,4
9477,7
9478,22
9479,2
9480,14
9481,2
9482,12
9483,11
9484,18
9485,14
9486,9
9487,10
9488,12
9489,8
9490,16
9491,13
9492,8
9493,11
9494,15
9495,13
9496,21
9497,17
9498,8
9499,3
9500,11
9501,17
9502,7
9503,9
9504,5
9505,23
9506,25
9507,2
9508,4
9509,9
9510,11
9511,5
9512,27
9513,4
9514,10
9515,11
9516,3
9517,14
9518,29
9519,11
9520,16
9521,7
9522,6
9523,14
9524,8
9525,11
9526,4
9527,22
9528,9
9529,12
9530,8
9531,9
9532,10
9533,10
9534,9
9535,2
9536,23
9537,4
9538,6
9539,5
9540,11
9541,9
9542,7
9543,24
9544,5
9545,8
9546,6
9547,17
9548,13
9549,10
9550,1
9551,1
9552,2
9553,13
9554,15
9555,15
9556,7
9557,4
9558,13
9559,21
9560,8
9561,5
9562,1
9563,10
9564,10
9565,13
9566,5
9567,12
9568,1
9569,13
9570,7
9571,9
9572,6
9573,2
9574,5
9575,12
9576,5
9577,1
9578,10
9579,23
9580,10
9581,4
9582,9
9583,16
9584,9
9585,1
9586,2
9587,23
9588,11
9589,13
9590,2
9591,1
9592,9
9593,9
9594,15
9595,1
9596,11
9597,15
9598,26
9599,8
9600,16
9601,14
9602,25
9603,5
9604,19
9605,5
9606,14
9607,6
9608,8
9609,8
9610,9
9611,4
9612,2
9613,25
9614,3
9615,14
9616,11
9617,7
9618,10
9619,15
9620,11
9621,7
9622,6
9623,8
9624,3
9625,5
9626,3
9627,26
9628,19
9629,3
9630,14
9631,7
9632,1
9633,12
9634,2
9635,9
9636,5
9637,1
9638,13
9639,3
9640,3
9641,20
9642,19
9643,14
9644,9
9645,12
9646,10
9647,3
9648,2
9649,30
9650,29
9651,16
9652,6
9653,11
9654,18
9655,12
9656,11
9657,7
9658,6
9659,20
9660,5
9661,14
9662,1
9663,16
9664,8
9665,21
9666,19
9667,13
9668,15
9669,26
9670,3
9671,8
9672,24
9673,2
9674,2
9675,17
9676,19
9677,4
9678,11
9679,25
9680,42
9681,18
9682,6
9683,2
9684,10
9685,11
9686,5
9687,6
9688,10
9689,6
9690,4
9691,7
9692,18
9693,3
9694,3
9695,4
9696,7
9697,3
9698,12
9699,2
9700,13
9701,3
9702,1
9703,1
9704,4
9705,8
9706,19
9707,27
9708,19
9709,8
9710,17
9711,5
9712,12
9713,14
9714,3
9715,15
9716,9
9717,23
9718,27
9719,18
9720,2
9721,10
9722,16
9723,4
9724,2
9725,19
9726,10
9727,2
9728,3
9729,11
9730,7
9731,14
9732,4
9733,14
9734,8
9735,17
9736,1
9737,2
9738,14
9739,13
9740,7
9741,22
9742,16
9743,3
9744,1
9745,3
9746,12
9747,5
9748,15
9749,5
9750,14
9751,9
9752,5
9753,4
9754,29
9755,2
9756,7
9757,4
9758,9
9759,1
9760,1
9761,25
9762,1
9763,19
9764,6
9765,26
9766,19
9767,3
9768,6
9769,8
9770,4
9771,7
9772,2
9773,7
9774,7
9775,1
9776,16
9777,5
9778,8
9779,9
9780,14
9781,7
9782,6
9783,8
9784,4
9785,12
9786,6
9787,7
9788,3
9789,1
9790,4
9791,9
9792,5
9793,2
9794,6
9795,10
9796,1
9797,1
9798,6
9799,9
9800,6
9801,3
9802,2
9803,20
9804,9
9805,8
9806,8
9807,3
9808,20
9809,22
9810,6
9811,6
9812,11
9813,4
9814,8
9815,8
9816,3
9817,1
9818,20
9819,6
9820,7
9821,18
9822,8
9823,3
9824,2
9825,5
9826,10
9827,3
9828,9
9829,4
9830,1
9831,10
9832,8
9833,2
9834,8
9835,3
9836,8
9837,2
9838,19
9839,14
9840,3
9841,5
9842,4
9843,2
9844,6
9845,1
9846,11
9847,7
9848,2
9849,1
9850,4
9851,7
9852,11
9853,6
9854,4
9855,1
9856,12
9857,7
9858,6
9859,2
9860,17
9861,5
9862,8
9863,2
9864,11
9865,8
9866,15
9867,9
9868,9
9869,2
9870,7
9871,9
9872,9
9873,18
9874,26
9875,8
9876,12
9877,13
9878,20
9879,10
9880,3
9881,13
9882,21
9883,15
9884,2
9885,20
9886,14
9887,7
9888,13
9889,15
9890,13
9891,6
9892,12
9893,15
9894,8
9895,1
9896,3
9897,22
9898,32
9899,5
9900,2
9901,5
9902,29
9903,9
9904,3
9905,1
9906,7
9907,5
9908,1
9909,16
9910,2
9911,25
9912,6
9913,2
9914,2
9915,8
9916,11
9917,6
9918,7
9919,23
9920,13
9921,9
9922,12
9923,4
9924,17
9925,18
9926,15
9927,7
9928,11
9929,6
9930,16
9931,5
9932,15
9933,8
9934,7
9935,1
9936,17
9937,4
9938,12
9939,23
9940,17
9941,7
9942,14
9943,4
9944,6
9945,18
9946,10
9947,13
9948,8
9949,9
9950,23
9951,10
9952,6
9953,32
9954,27
9955,11
9956,11
9957,10
9958,7
9959,17
9960,7
9961,7
9962,7
9963,1
9964,29
9965,16
9966,14
9967,10
9968,23
9969,6
9970,1
9971,9
9972,12
9973,1
9974,2
9975,4
9976,8
9977,10
9978,11
9979,3
9980,17
9981,21
9982,9
9983,12
9984,7
9985,1
9986,5
9987,15
9988,14
9989,7
9990,1
9991,4
9992,1
9993,12
9994,17
9995,4
9996,6
9997,10
9998,26
9999,9
10000,15
10001,14
10002,5
10003,4
10004,13
10005,11
10006,7
10007,28
10008,1
10009,3
10010,18
10011,4
10012,12
10013,8
10014,3
10015,3
10016,8
10017,7
10018,17
10019,23
10020,9
10021,4
10022,4
10023,8
10024,6
10025,9
10026,12
10027,6
10028,17
10029,5
10030,1
10031,20
10032,3
10033,2
10034,3
10035,7
10036,11
10037,6
10038,8
10039,7
10040,4
10041,5
10042,8
10043,4
10044,7
10045,5
10046,10
10047,5
10048,3
10049,12
10050,9
10051,7
10052,20
10053,1
10054,14
10055,4
10056,9
10057,13
10058,5
10059,8
10060,9
10061,7
10062,14
10063,3
10064,3
10065,3
10066,4
10067,20
10068,12
10069,2
10070,11
10071,3
10072,1
10073,3
10074,8
10075,5
10076,9
10077,2
10078,14
10079,9
10080,12
10081,4
10082,12
10083,4
10084,9
10085,7
10086,5
10087,14
10088,12
10089,14
10090,11
10091,1
10092,1
10093,1
10094,12
10095,9
10096,5
10097,5
10098,6
10099,2
10100,25
10101,7
10102,10
10103,8
10104,4
10105,7
10106,3
10107,8
10108,10
10109,4
10110,14
10111,2
10112,5
10113,2
10114,27
10115,1
10116,7
10117,5
10118,4
10119,11
10120,16
10121,12
10122,11
10123,5
10124,1
10125,5
10126,11
10127,7
10128,17
10129,1
10130,6
10131,7
10132,6
10133,5
10134,15
10135,7
10136,16
10137,8
10138,8
10139,16
10140,7
10141,6
10142,2
10143,1
10144,19
10145,10
10146,15
10147,12
10148,18
10149,3
10150,6
10151,13
10152,8
10153,8
10154,3
10155,8
10156,1
10157,7
10158,18
10159,19
10160,24
10161,16
10162,15
10163,2
10164,17
10165,10
10166,5
10167,12
10168,5
10169,13
10170,2
10171,3
10172,6
10173,2
10174,11
10175,22
10176,7
10177,3
10178,6
10179,11
10180,13
10181,2
10182,2
10183,8
10184,2
10185,6
10186,6
10187,15
10188,4
10189,10
10190,6
10191,8
10192,7
10193,6
10194,4
10195,6
10196,10
10197,8
10198,9
10199,9
10200,6
10201,18
10202,22
10203,14
10204,11
10205,8
10206,1
10207,17
10208,1
10209,5
10210,14
10211,6
10212,17
10213,15
10214,15
10215,22
10216,3
10217,15
10218,10
10219,3
10220,19
10221,6
10222,2
10223,13
10224,3
10225,11
10226,4
10227,10
10228,1
10229,6
10230,11
10231,5
10232,8
10233,10
10234,18
10235,14
10236,20
10237,14
10238,2
10239,5
10240,4
10241,3
10242,7
10243,18
10244,1
10245,16
10246,1
10247,17
10248,9
10249,8
10250,11
10251,18
10252,6
10253,18
10254,5
10255,2
10256,20
10257,2
10258,10
10259,2
10260,13
10261,3
10262,5
10263,17
10264,20
10265,8
10266,12
10267,4
10268,12
10269,5
10270,10
10271,5
10272,13
10273,7
10274,9
10275,17
10276,4
10277,11
10278,2
10279,7
10280,5
10281,5
10282,5
10283,1
10284,5
10285,1
10286,2
10287,1
10288,10
10289,4
10290,1
10291,4
10292,5
10293,9
10294,2
10295,2
10296,5
10297,6
10298,11
10299,1
10300,12
10301,13
10302,1
10303,12
10304,12
10305,6
10306,10
10307,2
10308,10
10309,3
10310,8
10311,3
10312,3
10313,23
10314,7
10315,6
10316,8
10317,15
10318,10
10319,11
10320,8
10321,12
10322,7
10323,1
10324,14
10325,6
10326,7
10327,9
10328,8
10329,5
10330,4
10331,9
10332,4
10333,8
10334,6
10335,7
10336,6
10337,7
10338,14
10339,5
10340,3
10341,11
10342,2
10343,9
10344,4
10345,5
10346,5
10347,4
10348,7
10349,10
10350,4
10351,4
10352,1
10353,6
10354,7
10355,9
10356,4
10357,5
10358,1
10359,9
10360,16
10361,8
10362,16
10363,2
10364,4
10365,14
10366,6
10367,7
10368,16
10369,10
10370,8
10371,7
10372,11
10373,3
10374,5
10375,2
10376,15
10377,13
10378,12
10379,13
10380,5
10381,13
10382,6
10383,21
10384,16
10385,12
10386,7
10387,11
10388,3
10389,2
10390,6
10391,17
10392,6
10393,26
10394,20
10395,6
